Pt900000,337.181,425.725
Pt900001,21.2567,34.2442
Pt900002,825.972,712.029
Pt900003,529.57,340.848
Pt900004,526.042,154.23
Pt900005,341.348,93.885
Pt900006,123.702,95.1771
Pt900007,211.088,255.425
Pt900008,582.29,867.21
Pt900009,244.418,900.924
Pt900010,881.339,665.806
Pt900011,468.716,975.976
Pt900012,217.032,511.304
Pt900013,950.076,867.761
Pt900014,385.348,524.108
Pt900015,591.943,37.9839
Pt900016,428.8,461.144
Pt900017,614.426,187.992
Pt900018,673.142,176.505
Pt900019,12.0683,597.611
Pt900020,149.728,772.237
Pt900021,355.069,301.754
Pt900022,461.365,739.293
Pt900023,434.413,586.335
Pt900024,786.18,526.609
Pt900025,171.269,123.88
Pt900026,500.387,539.216
Pt900027,539.04,615.235
Pt900028,587.223,672.313
Pt900029,5.62407,66.1871
Pt900030,261.834,171.875
Pt900031,212.967,365.292
Pt900032,379.946,666.505
Pt900033,330.292,379.625
Pt900034,795.368,966.818
Pt900035,257.589,323.403
Pt900036,714.887,524.997
Pt900037,555.805,258.176
Pt900038,152.222,891.042
Pt900039,264.871,124.185
Pt900040,381.836,166.401
Pt900041,579.294,654.729
Pt900042,172.174,12.0571
Pt900043,62.5902,19.1411
Pt900044,964.66,502.691
Pt900045,48.0839,125.963
Pt900046,996.245,266.191
Pt900047,137.067,648.514
Pt900048,144.356,601.303
Pt900049,823.868,17.2679
Pt900050,445.511,75.7451
Pt900051,19.6941,891.372
Pt900052,714.489,438.289
Pt900053,982.42,691.755
Pt900054,41.0355,126.347
Pt900055,487.173,773.168
Pt900056,639.247,25.5769
Pt900057,323.186,779.21
Pt900058,719.677,881.782
Pt900059,555.238,604.637
Pt900060,132.852,639.82
Pt900061,854.417,584.773
Pt900062,902.115,628.706
Pt900063,814.149,350.74
Pt900064,335.347,766.499
Pt900065,559.558,43.0557
Pt900066,901.179,389.029
Pt900067,886.04,149.539
Pt900068,668.333,874.745
Pt900069,167.779,329.065
Pt900070,752.279,524.609
Pt900071,684.802,4.91509
Pt900072,743.647,496.944
Pt900073,886.995,216.275
Pt900074,935.855,228.7
Pt900075,53.0885,766.469
Pt900076,693.664,791.026
Pt900077,971.051,644.025
Pt900078,172.78,409.376
Pt900079,447.77,13.1841
Pt900080,555.772,780.064
Pt900081,271.291,387.352
Pt900082,348.633,949.57
Pt900083,965.532,7.53903
Pt900084,90.8105,337.964
Pt900085,366.534,973.562
Pt900086,149.573,681.591
Pt900087,90.4241,802.251
Pt900088,535.831,397.325
Pt900089,901.969,165.188
Pt900090,591.649,364.227
Pt900091,604.826,268.803
Pt900092,39.0313,933.625
Pt900093,894.112,204.851
Pt900094,533.386,888.205
Pt900095,611.85,837.195
Pt900096,193.802,288.233
Pt900097,825.334,557.408
Pt900098,490.699,387.266
Pt900099,486.718,734.666
Pt900100,920.011,739.265
Pt900101,430.658,919.735
Pt900102,138.816,871.596
Pt900103,778.339,479.816
Pt900104,239.734,779.815
Pt900105,688.846,384.081
Pt900106,626.42,922.541
Pt900107,528.16,308.464
Pt900108,288.917,25.5362
Pt900109,741.147,419.919
Pt900110,915.538,732.736
Pt900111,517.355,804.18
Pt900112,703.933,278.899
Pt900113,67.5014,124.975
Pt900114,483.918,258.906
Pt900115,348.693,54.2355
Pt900116,539.482,77.4627
Pt900117,977.749,881.434
Pt900118,412.055,231.418
Pt900119,985.084,131.682
Pt900120,712.376,836.869
Pt900121,895.09,694.651
Pt900122,199.444,5.06355
Pt900123,883.375,22.1267
Pt900124,794.742,302.233
Pt900125,385.755,685.593
Pt900126,249.926,192.088
Pt900127,203.959,196.649
Pt900128,259.763,88.1261
Pt900129,546.234,572.133
Pt900130,873.515,38.749
Pt900131,387.222,154.545
Pt900132,102.516,503.155
Pt900133,942.764,845.542
Pt900134,930.519,317.051
Pt900135,616.865,743.411
Pt900136,853.294,993.58
Pt900137,781.375,25.5732
Pt900138,796.715,829.833
Pt900139,683.86,197.334
Pt900140,230.203,646.071
Pt900141,891.788,56.3126
Pt900142,283.899,562.438
Pt900143,947.698,655.777
Pt900144,666.803,820.207
Pt900145,329.318,550.556
Pt900146,774.163,742.961
Pt900147,102.682,372.117
Pt900148,284.731,782.398
Pt900149,761.88,351.059
Pt900150,597.532,538.594
Pt900151,595.627,618.645
Pt900152,316.33,802.302
Pt900153,164.323,213.096
Pt900154,415.329,20.8541
Pt900155,43.0266,655.615
Pt900156,609.405,885.035
Pt900157,888.108,916.54
Pt900158,105.004,775.404
Pt900159,38.324,789.271
Pt900160,223.125,249.835
Pt900161,275.337,31.481
Pt900162,0.698397,825.998
Pt900163,337.073,940.455
Pt900164,60.9254,730.366
Pt900165,780.504,348.931
Pt900166,919.201,723.854
Pt900167,326.579,608.333
Pt900168,612.882,351.259
Pt900169,520.502,673.624
Pt900170,204.106,336.509
Pt900171,1.08204,852.494
Pt900172,357.569,499.76
Pt900173,118.892,53.0158
Pt900174,404.943,112.314
Pt900175,618.059,741.252
Pt900176,915.167,855.867
Pt900177,165.787,768.172
Pt900178,467.42,700.316
Pt900179,820.474,392.185
Pt900180,459.464,626.656
Pt900181,316.099,420.013
Pt900182,127.315,358.24
Pt900183,771.264,613.702
Pt900184,951.833,635.513
Pt900185,295.256,384.386
Pt900186,664.255,515.156
Pt900187,892.056,721.916
Pt900188,853.201,401.497
Pt900189,595.253,430.46
Pt900190,437.984,503.376
Pt900191,203.686,313.733
Pt900192,556.374,223.221
Pt900193,288.153,834.073
Pt900194,45.2707,270.469
Pt900195,343.023,621.045
Pt900196,187.312,422.942
Pt900197,527.873,506.902
Pt900198,581.161,688.954
Pt900199,424.017,378.308
Pt900200,883.347,891.803
Pt900201,818.512,882.183
Pt900202,766.877,368.186
Pt900203,535.996,53.7667
Pt900204,897.259,809.186
Pt900205,680.737,291.743
Pt900206,187.426,422.176
Pt900207,414.004,611.797
Pt900208,58.6457,888.727
Pt900209,570.05,305.237
Pt900210,328.887,785.014
Pt900211,164.44,243.917
Pt900212,970.869,757.624
Pt900213,678.545,23.6149
Pt900214,305.165,776.759
Pt900215,581.957,633.931
Pt900216,838.921,336.84
Pt900217,522.942,310.6
Pt900218,114.239,569.378
Pt900219,526.187,138.981
Pt900220,754.629,315.309
Pt900221,157.459,835.323
Pt900222,404.23,913.471
Pt900223,137.5,215.62
Pt900224,114.6,273.903
Pt900225,562.929,0.750051
Pt900226,789.842,540.842
Pt900227,517.497,638.702
Pt900228,325.139,64.693
Pt900229,472.705,637.187
Pt900230,600.471,85.137
Pt900231,318.773,891.11
Pt900232,743.377,191.877
Pt900233,0.0607862,310.446
Pt900234,735.703,929.714
Pt900235,281.543,811.44
Pt900236,641.327,614.497
Pt900237,492.183,148.273
Pt900238,757.958,118.08
Pt900239,340.589,834.831
Pt900240,632.061,295.715
Pt900241,175.612,411.247
Pt900242,786.417,482.493
Pt900243,90.326,520.644
Pt900244,301.451,323.299
Pt900245,954.448,717.58
Pt900246,574.046,741.714
Pt900247,20.3116,883.06
Pt900248,963.37,22.9422
Pt900249,268.204,380.447
Pt900250,825.492,653.662
Pt900251,87.99,207.447
Pt900252,556.75,221.901
Pt900253,987.905,530.829
Pt900254,858.096,807.319
Pt900255,167.963,724.807
Pt900256,689.028,782.198
Pt900257,295.824,506.968
Pt900258,163.413,708.069
Pt900259,261.553,55.4577
Pt900260,333.571,764.545
Pt900261,40.909,486.199
Pt900262,696.141,555.577
Pt900263,738.051,726.471
Pt900264,548.891,893.061
Pt900265,120.229,645.451
Pt900266,57.1124,94.4069
Pt900267,451.857,383.198
Pt900268,150.442,884.693
Pt900269,682.865,938.016
Pt900270,118.122,981.19
Pt900271,795.869,784.276
Pt900272,881.707,690.615
Pt900273,977.047,48.6502
Pt900274,660.563,25.2236
Pt900275,693.902,689.65
Pt900276,212.338,800.655
Pt900277,477.829,540.174
Pt900278,130.887,995.156
Pt900279,603.703,835.231
Pt900280,258.391,444.437
Pt900281,570.75,392.964
Pt900282,766.236,641.097
Pt900283,748.013,58.635
Pt900284,201.308,293.931
Pt900285,131.383,190.881
Pt900286,540.053,230.505
Pt900287,454.155,914.958
Pt900288,229.954,305.575
Pt900289,291.111,906.64
Pt900290,494.137,726.336
Pt900291,71.0338,606.202
Pt900292,128.195,740.64
Pt900293,516.892,472.484
Pt900294,865.993,152.381
Pt900295,143.962,761.947
Pt900296,572.13,59.2698
Pt900297,468.78,976.024
Pt900298,342.806,459.111
Pt900299,359.252,335.792
Pt900300,670.649,941.755
Pt900301,797.728,12.3515
Pt900302,838.142,435.384
Pt900303,96.429,546.561
Pt900304,850.205,667.28
Pt900305,635.675,530.184
Pt900306,334.781,463.967
Pt900307,431.326,777.435
Pt900308,535.599,751.167
Pt900309,570.847,400.733
Pt900310,268.545,218.341
Pt900311,365.892,665.149
Pt900312,596.869,860.9
Pt900313,290.25,848.527
Pt900314,757.951,188.579
Pt900315,976.069,459.791
Pt900316,680.481,901.171
Pt900317,316.732,740.508
Pt900318,564.18,340.875
Pt900319,748.783,474.488
Pt900320,27.5535,978.177
Pt900321,7.79857,323.482
Pt900322,923.952,162.354
Pt900323,298.665,627.242
Pt900324,709.513,616.916
Pt900325,226.255,849.239
Pt900326,550.082,464.19
Pt900327,727.882,875.725
Pt900328,891.382,86.6413
Pt900329,441.602,878.426
Pt900330,900.407,488.942
Pt900331,813.893,63.3469
Pt900332,611.521,303.685
Pt900333,968.473,727.659
Pt900334,895.24,476.973
Pt900335,756.254,514.734
Pt900336,948.359,723.847
Pt900337,401.401,834.802
Pt900338,211.769,794.078
Pt900339,726.271,654.86
Pt900340,62.9839,650.69
Pt900341,501.274,258.48
Pt900342,442.31,132.507
Pt900343,894.245,566.914
Pt900344,703.533,812.796
Pt900345,770.351,811.57
Pt900346,38.0171,750.17
Pt900347,211.41,924.249
Pt900348,902.152,544.932
Pt900349,242.66,118.007
Pt900350,763.195,708.298
Pt900351,490.374,587.393
Pt900352,238.045,219.347
Pt900353,792.311,968.251
Pt900354,11.5231,633.905
Pt900355,636.609,826.387
Pt900356,869.924,572.837
Pt900357,371.682,159.273
Pt900358,52.7649,502.837
Pt900359,629.406,150.566
Pt900360,888.369,586.5
Pt900361,243.555,762.668
Pt900362,444.584,42.4314
Pt900363,31.2583,144.994
Pt900364,115.077,420.99
Pt900365,164.939,587.129
Pt900366,547.695,782.072
Pt900367,39.5147,210.536
Pt900368,997.863,995.908
Pt900369,907.233,815.328
Pt900370,609.131,190.028
Pt900371,507.226,989.334
Pt900372,70.978,94.9197
Pt900373,441.501,242.585
Pt900374,57.4165,808.992
Pt900375,336.853,597.307
Pt900376,882.743,46.6012
Pt900377,9.94852,92.8212
Pt900378,807.741,818.314
Pt900379,504.188,820.24
Pt900380,339.961,960.046
Pt900381,205.907,3.15422
Pt900382,963.16,506.155
Pt900383,597.631,159.624
Pt900384,655.227,308.617
Pt900385,738.345,772.333
Pt900386,186.559,276.663
Pt900387,387.229,556.811
Pt900388,990.72,31.7258
Pt900389,513.25,976.231
Pt900390,217.361,908.607
Pt900391,61.4457,661.456
Pt900392,21.628,961.915
Pt900393,706.263,686.857
Pt900394,82.9258,625.862
Pt900395,86.8313,417.11
Pt900396,106.609,921.213
Pt900397,993.61,24.9559
Pt900398,131.586,336.324
Pt900399,719.073,366.693
Pt900400,379.517,217.275
Pt900401,999.577,643.416
Pt900402,135.7,700.983
Pt900403,882.679,205.01
Pt900404,691.304,797.673
Pt900405,5.52978,944.059
Pt900406,97.5339,118.416
Pt900407,998.326,911.897
Pt900408,436.33,464.993
Pt900409,455.347,113.894
Pt900410,812.392,504.005
Pt900411,703.008,151.87
Pt900412,37.7941,376.691
Pt900413,925.72,913.377
Pt900414,410.032,283.537
Pt900415,637.736,73.5465
Pt900416,528.39,616.912
Pt900417,303.103,654.725
Pt900418,6.62581,486.552
Pt900419,434.185,522.802
Pt900420,305.763,874.63
Pt900421,231.324,120.648
Pt900422,802.957,253.518
Pt900423,531.971,917.935
Pt900424,119.668,594.171
Pt900425,939.207,593.775
Pt900426,377.587,714.329
Pt900427,267.092,445.749
Pt900428,182.417,568.492
Pt900429,146.423,343.752
Pt900430,608.719,306.378
Pt900431,314.121,745.071
Pt900432,181.858,230.449
Pt900433,473.407,16.4661
Pt900434,20.8805,372.234
Pt900435,671.896,426.867
Pt900436,142.356,909.866
Pt900437,490.905,695.304
Pt900438,958.127,947.475
Pt900439,109.924,504.971
Pt900440,715.932,820.922
Pt900441,68.8179,783.752
Pt900442,936.619,430.491
Pt900443,893.078,117.063
Pt900444,329.543,791.138
Pt900445,977.348,726.487
Pt900446,283.693,583.445
Pt900447,395.202,516.331
Pt900448,719.387,358.054
Pt900449,704.401,453.221
Pt900450,578.843,298.881
Pt900451,289.172,440.045
Pt900452,712.995,918.227
Pt900453,473.435,67.9745
Pt900454,534.242,561.841
Pt900455,875.594,821.068
Pt900456,996.256,12.9501
Pt900457,838.017,143.604
Pt900458,422.458,907.012
Pt900459,918.592,349.132
Pt900460,67.996,329.19
Pt900461,108.332,185.658
Pt900462,777.49,680.289
Pt900463,841.828,393.833
Pt900464,418.049,44.9439
Pt900465,424.876,708.145
Pt900466,817.673,309.958
Pt900467,458.617,167.685
Pt900468,617.986,712.907
Pt900469,915.813,629.237
Pt900470,600.97,443.946
Pt900471,989.701,459.87
Pt900472,452.151,418.99
Pt900473,666.044,360.5
Pt900474,80.1596,12.3765
Pt900475,30.9718,574.808
Pt900476,161.688,444.804
Pt900477,108.56,557.649
Pt900478,96.5431,396.333
Pt900479,514.621,335.267
Pt900480,478.977,471.386
Pt900481,869.699,597.452
Pt900482,176.378,955.153
Pt900483,82.4611,69.303
Pt900484,203.531,300.839
Pt900485,750.286,188.17
Pt900486,610.894,591.505
Pt900487,930.288,368.938
Pt900488,711.826,53.0681
Pt900489,426.066,87.4753
Pt900490,119.676,159.743
Pt900491,827.303,792.118
Pt900492,135.966,114.383
Pt900493,514.559,705.996
Pt900494,455.456,619.249
Pt900495,79.7851,286.681
Pt900496,965.73,711.339
Pt900497,361.606,576.501
Pt900498,930.053,565.94
Pt900499,40.8247,703.371
Pt900500,458.381,117.073
Pt900501,932.767,652.85
Pt900502,142.711,905.178
Pt900503,577.501,187.941
Pt900504,944.133,691.122
Pt900505,489.478,614.229
Pt900506,829.302,368.483
Pt900507,682.591,984.594
Pt900508,603.179,860.174
Pt900509,903.831,448.578
Pt900510,172.282,567.211
Pt900511,544.525,295.503
Pt900512,972.134,423.326
Pt900513,5.9974,283.328
Pt900514,53.7564,763.691
Pt900515,178.65,320.882
Pt900516,207.875,731.857
Pt900517,906.726,948.448
Pt900518,314.344,142.908
Pt900519,517.906,944.626
Pt900520,844.336,701.294
Pt900521,781.192,81.4899
Pt900522,212.037,163.854
Pt900523,632.687,687.714
Pt900524,500.176,360.214
Pt900525,936.812,119.506
Pt900526,676.273,556.806
Pt900527,673.626,825.469
Pt900528,580.442,89.7515
Pt900529,963.974,998.717
Pt900530,255.467,725.281
Pt900531,558.255,691.518
Pt900532,275.704,873.499
Pt900533,698.262,799.798
Pt900534,191.673,220.043
Pt900535,773.652,996.048
Pt900536,519.779,435.428
Pt900537,623.039,367.118
Pt900538,459.472,828.556
Pt900539,188.789,45.4756
Pt900540,753.375,145.033
Pt900541,910.504,996.787
Pt900542,191.28,824.323
Pt900543,617.311,633.288
Pt900544,607.033,364.794
Pt900545,216.772,961.981
Pt900546,815.851,278.523
Pt900547,308.69,307.545
Pt900548,574.749,293.727
Pt900549,492.645,265.207
Pt900550,370.756,57.4766
Pt900551,569.473,410.727
Pt900552,340.556,208.4
Pt900553,924.364,277.466
Pt900554,178.381,972.722
Pt900555,238.858,81.2834
Pt900556,4.02972,22.7665
Pt900557,262.951,664.253
Pt900558,428.641,572.415
Pt900559,756.315,160.178
Pt900560,113.247,489.093
Pt900561,242.564,690.716
Pt900562,233.952,659.793
Pt900563,311.711,948.715
Pt900564,490.603,492.866
Pt900565,588.464,857.115
Pt900566,230.299,661.474
Pt900567,650.224,915.362
Pt900568,373.579,749.824
Pt900569,248.912,196.871
Pt900570,277.212,884.539
Pt900571,696.532,904.797
Pt900572,51.3967,32.7487
Pt900573,444.83,273.281
Pt900574,291.324,720.196
Pt900575,533.269,213.557
Pt900576,714.404,191.381
Pt900577,553.457,695.738
Pt900578,230.079,839.014
Pt900579,281.993,801.881
Pt900580,915.954,402.54
Pt900581,774.26,379.802
Pt900582,925.667,881.624
Pt900583,210.625,815.677
Pt900584,617.993,305.43
Pt900585,820.544,212.239
Pt900586,664.303,307.314
Pt900587,997.258,272.072
Pt900588,391.556,510.118
Pt900589,923.978,86.8549
Pt900590,203.974,31.6453
Pt900591,964.231,37.2915
Pt900592,865.524,672.035
Pt900593,145.822,715.626
Pt900594,863.857,499.192
Pt900595,466.175,187.681
Pt900596,115.749,856.094
Pt900597,451.089,806.083
Pt900598,72.5698,696.912
Pt900599,755.399,985.611
Pt900600,328.259,828.274
Pt900601,362.858,143.66
Pt900602,283.78,385.75
Pt900603,486.232,815.538
Pt900604,114.193,94.4931
Pt900605,672.823,1.96891
Pt900606,990.575,121.705
Pt900607,867.314,676.856
Pt900608,292.263,3.94284
Pt900609,910.366,755.892
Pt900610,787.635,19.7985
Pt900611,786.049,322.706
Pt900612,309.52,126.703
Pt900613,289.753,377.782
Pt900614,994.129,673.398
Pt900615,891.394,372.74
Pt900616,680.598,7.69704
Pt900617,408.449,245.166
Pt900618,865.195,759.437
Pt900619,682.754,565.67
Pt900620,693.662,916.536
Pt900621,732.426,453.954
Pt900622,34.6187,263.033
Pt900623,249.115,293.015
Pt900624,382.168,246.496
Pt900625,188.011,508.31
Pt900626,744.535,466.049
Pt900627,568.254,774.053
Pt900628,109.333,653.722
Pt900629,586.141,16.4642
Pt900630,200.057,316.506
Pt900631,17.9744,485.357
Pt900632,479.63,441.621
Pt900633,589.675,141.134
Pt900634,600.813,936.98
Pt900635,852.958,516.972
Pt900636,499.286,933.485
Pt900637,213.173,349.777
Pt900638,396.101,432.036
Pt900639,463.463,301.957
Pt900640,321.419,845.068
Pt900641,905.384,315.991
Pt900642,302.649,621.476
Pt900643,598.363,303.792
Pt900644,886.928,904.608
Pt900645,442.181,121.327
Pt900646,359.685,506.571
Pt900647,691.98,308.511
Pt900648,792.911,672.278
Pt900649,657.313,289.695
Pt900650,672.053,544.83
Pt900651,328.978,927.929
Pt900652,206.8,349.582
Pt900653,430.293,929.223
Pt900654,299.112,647.427
Pt900655,263.916,388.767
Pt900656,376.785,357.135
Pt900657,259.74,745.909
Pt900658,668.293,480.345
Pt900659,920.921,143.981
Pt900660,695.479,832.932
Pt900661,869.069,173.102
Pt900662,60.6658,884.525
Pt900663,787.966,688.116
Pt900664,809.144,105.866
Pt900665,947.927,356.714
Pt900666,134.86,983.243
Pt900667,91.8869,570.265
Pt900668,352.243,535.049
Pt900669,413.789,836.585
Pt900670,198.282,595.786
Pt900671,56.3077,348.853
Pt900672,161.953,507.127
Pt900673,434.047,335.756
Pt900674,598.742,734.266
Pt900675,311.971,468.487
Pt900676,843.806,895.709
