Pt700000,707.711,577.892
Pt700001,178.825,771.081
Pt700002,823.449,929.516
Pt700003,430.985,484.621
Pt700004,92.551,54.5551
Pt700005,842.279,494.829
Pt700006,572.052,229.477
Pt700007,538.739,965.669
Pt700008,359.575,422.081
Pt700009,950.583,19.0018
Pt700010,731.976,470.592
Pt700011,226.024,516.827
Pt700012,584.291,424.614
Pt700013,297.179,575.278
Pt700014,477.272,393.701
Pt700015,754.79,695.896
Pt700016,262.723,462.23
Pt700017,610.82,528.147
Pt700018,886.252,619.022
Pt700019,117.439,759.354
Pt700020,503.161,94.5806
Pt700021,912.806,684.615
Pt700022,539.411,219.758
Pt700023,530.866,740.189
Pt700024,372.637,431.54
Pt700025,339.037,242.55
Pt700026,172.498,262.348
Pt700027,885.527,8.14148
Pt700028,592.009,426.
Pt700029,902.994,26.136
Pt700030,286.013,982.589
Pt700031,574.62,252.447
Pt700032,465.453,869.993
Pt700033,160.476,939.439
Pt700034,154.539,978.942
Pt700035,811.721,967.272
Pt700036,724.901,853.576
Pt700037,542.729,474.124
Pt700038,386.05,704.572
Pt700039,648.006,163.594
Pt700040,141.356,480.697
Pt700041,230.273,308.338
Pt700042,564.207,891.643
Pt700043,287.838,72.4983
Pt700044,373.312,93.2578
Pt700045,683.221,368.823
Pt700046,485.588,71.0578
Pt700047,336.047,704.651
Pt700048,875.569,807.876
Pt700049,945.991,154.105
Pt700050,813.58,577.825
Pt700051,245.49,253.166
Pt700052,872.578,170.634
Pt700053,519.924,478.754
Pt700054,474.996,718.599
Pt700055,477.016,446.038
Pt700056,392.108,387.502
Pt700057,249.325,205.568
Pt700058,775.695,456.609
Pt700059,863.854,830.969
Pt700060,428.438,529.227
Pt700061,200.652,513.886
Pt700062,571.052,252.357
Pt700063,691.849,475.955
Pt700064,421.902,634.903
Pt700065,18.8533,239.649
Pt700066,141.981,355.991
Pt700067,775.741,274.601
Pt700068,930.91,396.225
Pt700069,86.201,625.89
Pt700070,314.549,464.457
Pt700071,826.059,369.05
Pt700072,28.2079,171.972
Pt700073,758.755,997.43
Pt700074,425.136,654.832
Pt700075,938.082,938.285
Pt700076,264.817,888.01
Pt700077,875.346,714.716
Pt700078,295.934,922.88
Pt700079,381.209,430.104
Pt700080,636.11,270.505
Pt700081,810.436,422.998
Pt700082,853.919,688.621
Pt700083,689.891,357.731
Pt700084,754.705,363.424
Pt700085,532.731,317.581
Pt700086,181.878,758.65
Pt700087,662.337,736.095
Pt700088,883.195,613.252
Pt700089,399.862,178.214
Pt700090,189.342,389.98
Pt700091,666.113,714.716
Pt700092,255.825,891.274
Pt700093,567.627,814.057
Pt700094,778.016,138.074
Pt700095,644.542,245.589
Pt700096,195.951,458.956
Pt700097,384.536,205.52
Pt700098,503.527,893.566
Pt700099,770.065,880.312
Pt700100,882.962,617.358
Pt700101,189.61,564.106
Pt700102,861.449,821.792
Pt700103,954.104,439.982
Pt700104,279.024,958.205
Pt700105,317.618,22.2501
Pt700106,648.001,597.194
Pt700107,23.195,431.729
Pt700108,498.006,164.885
Pt700109,742.119,523.679
Pt700110,719.433,638.664
Pt700111,200.439,510.026
Pt700112,508.12,320.172
Pt700113,676.172,994.843
Pt700114,22.9193,21.738
Pt700115,21.3258,886.404
Pt700116,432.969,149.249
Pt700117,33.0585,533.268
Pt700118,896.447,390.198
Pt700119,936.772,979.708
Pt700120,739.367,888.766
Pt700121,785.361,501.951
Pt700122,740.39,642.522
Pt700123,254.581,404.416
Pt700124,149.563,788.885
Pt700125,88.5856,860.32
Pt700126,660.53,801.537
Pt700127,865.801,33.2875
Pt700128,861.476,612.089
Pt700129,495.586,724.709
Pt700130,798.314,800.698
Pt700131,250.478,213.481
Pt700132,571.281,615.359
Pt700133,69.6504,626.586
Pt700134,257.657,181.183
Pt700135,468.339,686.456
Pt700136,592.707,946.133
Pt700137,177.277,426.567
Pt700138,346.335,248.097
Pt700139,206.861,869.429
Pt700140,19.2362,637.977
Pt700141,352.442,251.673
Pt700142,106.883,66.4788
Pt700143,886.291,992.773
Pt700144,279.517,2.66133
Pt700145,400.419,46.328
Pt700146,892.467,755.608
Pt700147,777.166,597.937
Pt700148,739.828,976.641
Pt700149,564.458,564.626
Pt700150,971.601,101.6
Pt700151,358.901,138.619
Pt700152,818.681,218.829
Pt700153,765.098,491.754
Pt700154,182.13,887.186
Pt700155,474.857,337.198
Pt700156,224.242,517.832
Pt700157,364.241,730.182
Pt700158,256.481,472.646
Pt700159,397.039,380.433
Pt700160,910.361,647.22
Pt700161,361.644,152.988
Pt700162,304.594,450.643
Pt700163,254.274,58.95
Pt700164,652.966,126.642
Pt700165,391.95,247.502
Pt700166,656.355,271.024
Pt700167,299.577,809.597
Pt700168,546.267,997.155
Pt700169,60.3899,805.88
Pt700170,707.593,420.379
Pt700171,598.936,477.959
Pt700172,262.808,18.1747
Pt700173,842.682,910.853
Pt700174,826.649,124.879
Pt700175,429.476,138.189
Pt700176,874.578,752.691
Pt700177,572.396,964.083
Pt700178,680.829,657.421
Pt700179,799.181,749.496
Pt700180,489.259,459.522
Pt700181,28.6417,123.365
Pt700182,915.524,856.368
Pt700183,412.277,503.558
Pt700184,93.0712,568.296
Pt700185,730.294,789.935
Pt700186,723.941,853.654
Pt700187,475.838,242.159
Pt700188,827.081,436.216
Pt700189,603.025,165.309
Pt700190,556.64,403.666
Pt700191,844.056,698.812
Pt700192,961.294,11.879
Pt700193,392.338,528.143
Pt700194,264.914,425.371
