Pt100000,436.968,835.793
Pt100001,540.509,522.307
Pt100002,573.592,778.73
Pt100003,983.322,988.896
Pt100004,748.979,181.485
Pt100005,126.814,160.585
Pt100006,652.392,52.5395
Pt100007,130.216,152.387
Pt100008,684.07,720.964
Pt100009,435.222,329.783
Pt100010,511.529,29.3401
Pt100011,619.17,330.603
Pt100012,10.4956,486.29
Pt100013,413.655,203.132
Pt100014,176.413,689.151
Pt100015,90.2294,533.391
Pt100016,794.356,509.375
Pt100017,744.775,937.99
Pt100018,865.396,567.771
Pt100019,472.026,937.051
Pt100020,408.123,780.475
Pt100021,803.738,943.823
Pt100022,670.688,962.206
Pt100023,861.429,527.854
Pt100024,248.271,380.937
Pt100025,240.908,52.0668
Pt100026,959.104,604.728
Pt100027,345.426,23.5527
Pt100028,664.156,61.5539
Pt100029,249.133,494.345
Pt100030,482.508,957.665
Pt100031,150.469,894.586
Pt100032,585.592,491.942
Pt100033,234.383,377.447
Pt100034,352.724,492.355
Pt100035,562.715,603.729
Pt100036,381.651,999.492
Pt100037,296.802,426.946
Pt100038,338.91,473.035
Pt100039,306.868,395.441
Pt100040,574.641,805.976
Pt100041,561.81,362.512
Pt100042,771.175,803.181
Pt100043,367.754,39.0767
Pt100044,347.438,837.271
Pt100045,690.105,952.152
Pt100046,830.117,675.992
Pt100047,827.036,623.45
Pt100048,324.055,583.262
Pt100049,490.416,525.346
Pt100050,101.266,73.5921
Pt100051,907.088,681.915
Pt100052,111.622,330.244
Pt100053,874.146,978.724
Pt100054,875.719,401.955
Pt100055,486.998,218.744
Pt100056,383.512,871.205
Pt100057,65.4756,646.403
Pt100058,80.165,597.359
Pt100059,443.755,362.308
Pt100060,942.247,834.628
Pt100061,61.9578,152.021
Pt100062,709.826,688.241
Pt100063,552.523,899.975
Pt100064,971.696,15.1835
Pt100065,718.059,624.474
Pt100066,309.483,556.911
Pt100067,249.778,432.03
Pt100068,608.202,86.3765
Pt100069,814.145,903.548
Pt100070,581.575,82.7552
Pt100071,898.696,568.328
Pt100072,366.257,448.235
Pt100073,28.6727,660.282
