Pt500000,664.234,677.523
Pt500001,616.917,107.049
Pt500002,874.445,679.506
Pt500003,204.676,41.7687
Pt500004,665.548,62.9689
Pt500005,727.319,48.1015
Pt500006,638.294,708.535
Pt500007,134.36,73.8724
Pt500008,774.277,621.992
Pt500009,881.813,125.895
Pt500010,555.936,436.783
Pt500011,984.348,169.376
Pt500012,488.951,698.873
Pt500013,83.1772,865.828
Pt500014,636.826,915.816
Pt500015,168.583,238.558
Pt500016,337.587,652.546
Pt500017,32.6536,52.8792
Pt500018,171.274,797.433
Pt500019,997.835,687.505
Pt500020,495.976,100.697
Pt500021,342.087,126.202
Pt500022,819.193,916.564
Pt500023,861.445,211.343
Pt500024,434.914,248.793
Pt500025,392.728,71.5636
Pt500026,149.347,382.816
Pt500027,810.763,657.871
Pt500028,453.969,684.535
Pt500029,391.525,628.699
Pt500030,953.062,671.139
Pt500031,329.143,245.51
Pt500032,433.439,601.218
Pt500033,29.18,106.996
Pt500034,41.6957,886.886
Pt500035,727.176,819.925
Pt500036,704.277,882.297
Pt500037,67.9098,815.089
Pt500038,957.622,971.065
Pt500039,745.558,673.641
Pt500040,172.803,532.525
Pt500041,677.456,836.926
Pt500042,289.957,685.75
Pt500043,651.526,787.154
Pt500044,970.579,456.745
Pt500045,821.204,592.348
Pt500046,800.31,636.823
Pt500047,86.0593,476.114
Pt500048,554.297,896.196
Pt500049,214.82,90.6816
Pt500050,532.472,920.227
Pt500051,729.654,898.707
Pt500052,441.015,832.065
Pt500053,122.104,509.604
Pt500054,761.843,566.153
Pt500055,688.573,889.436
Pt500056,833.107,371.289
Pt500057,940.517,459.987
Pt500058,468.094,354.269
Pt500059,106.068,839.326
Pt500060,708.583,290.118
Pt500061,269.758,684.847
Pt500062,953.921,834.745
Pt500063,546.53,568.501
Pt500064,718.594,298.277
Pt500065,261.38,891.513
Pt500066,520.187,8.80639
Pt500067,925.936,445.268
Pt500068,235.627,388.436
Pt500069,276.88,910.719
Pt500070,347.341,840.311
Pt500071,697.16,837.013
Pt500072,869.923,342.209
Pt500073,207.294,527.787
Pt500074,148.516,72.8091
Pt500075,15.461,699.592
Pt500076,508.436,1.24595
Pt500077,531.261,116.055
Pt500078,625.923,442.96
Pt500079,400.18,881.476
Pt500080,484.229,69.3391
Pt500081,379.963,256.749
Pt500082,838.22,626.109
Pt500083,242.438,366.722
Pt500084,688.447,407.57
Pt500085,37.4245,790.446
Pt500086,101.144,931.988
Pt500087,653.459,418.919
Pt500088,688.071,981.749
Pt500089,540.04,96.7434
Pt500090,527.844,748.987
Pt500091,188.962,795.502
Pt500092,699.968,972.095
Pt500093,911.878,670.78
Pt500094,939.656,523.186
Pt500095,711.141,197.947
Pt500096,61.7129,195.066
Pt500097,97.1314,40.8864
Pt500098,460.251,942.089
Pt500099,678.572,303.016
Pt500100,540.437,991.385
Pt500101,888.198,296.963
Pt500102,532.094,692.366
Pt500103,821.188,108.854
Pt500104,901.102,330.812
Pt500105,473.779,781.438
Pt500106,300.087,291.595
Pt500107,794.249,65.7909
Pt500108,545.094,957.11
Pt500109,320.224,47.3346
Pt500110,220.718,67.3719
Pt500111,727.599,160.433
Pt500112,997.873,98.3875
Pt500113,105.167,8.05948
Pt500114,405.571,141.437
Pt500115,147.67,496.184
Pt500116,135.399,123.346
Pt500117,388.774,774.001
Pt500118,952.379,323.536
Pt500119,811.037,859.748
Pt500120,498.478,108.915
Pt500121,259.88,282.507
Pt500122,300.251,766.242
Pt500123,880.321,92.3329
Pt500124,618.769,891.139
Pt500125,675.354,155.854
Pt500126,392.249,117.094
Pt500127,710.147,846.198
Pt500128,393.427,493.349
Pt500129,967.209,848.298
Pt500130,458.151,216.847
Pt500131,439.825,556.139
Pt500132,805.014,537.734
Pt500133,23.6603,35.3838
Pt500134,571.209,677.115
Pt500135,931.19,482.317
Pt500136,924.818,239.307
Pt500137,304.094,327.85
Pt500138,524.669,671.792
Pt500139,235.352,403.659
Pt500140,923.854,211.463
Pt500141,23.2613,388.065
Pt500142,366.543,787.35
Pt500143,128.335,700.825
Pt500144,987.131,634.769
Pt500145,483.863,903.883
Pt500146,336.174,529.68
Pt500147,975.595,99.1085
Pt500148,319.788,343.765
Pt500149,174.232,860.37
Pt500150,623.568,364.453
Pt500151,956.513,92.575
Pt500152,2.07558,31.7419
Pt500153,309.551,455.857
Pt500154,876.692,114.222
Pt500155,261.501,21.3209
Pt500156,917.409,642.034
Pt500157,809.394,500.448
Pt500158,418.,687.445
Pt500159,31.8272,932.472
Pt500160,31.4007,381.525
Pt500161,919.007,870.204
Pt500162,129.961,750.91
Pt500163,720.831,835.975
Pt500164,393.236,409.584
Pt500165,899.022,28.8589
Pt500166,878.314,722.413
Pt500167,806.532,424.001
Pt500168,356.282,688.106
Pt500169,699.927,444.305
Pt500170,859.776,106.886
Pt500171,473.358,880.785
Pt500172,997.713,812.227
