Pt000000,271.31,401.374
Pt000001,139.284,488.526
Pt000002,410.047,947.185
Pt000003,671.448,642.462
Pt000004,957.299,822.256
Pt000005,134.133,96.9872
Pt000006,263.726,105.974
Pt000007,505.115,166.301
Pt000008,35.152,127.831
Pt000009,542.577,826.87
Pt000010,119.749,365.701
Pt000011,651.191,380.596
Pt000012,911.57,391.126
Pt000013,487.013,140.84
Pt000014,496.215,946.19
Pt000015,189.939,191.837
Pt000016,739.026,287.688
Pt000017,774.507,425.573
Pt000018,36.5315,669.692
Pt000019,6.9368,709.351
Pt000020,482.793,903.452
Pt000021,23.5005,250.018
Pt000022,158.605,811.399
Pt000023,333.259,27.7277
Pt000024,217.909,531.972
Pt000025,371.366,400.041
Pt000026,784.911,939.344
Pt000027,342.494,712.892
Pt000028,199.719,842.699
Pt000029,474.577,925.034
Pt000030,704.048,975.624
Pt000031,59.6787,588.69
Pt000032,213.396,990.759
Pt000033,0.195278,31.4559
Pt000034,212.153,296.187
Pt000035,143.034,754.803
Pt000036,855.936,921.319
Pt000037,436.538,504.952
Pt000038,167.169,588.764
Pt000039,200.421,534.076
Pt000040,225.919,872.95
Pt000041,760.527,204.037
Pt000042,240.513,143.653
Pt000043,256.954,201.943
Pt000044,842.071,150.593
Pt000045,847.067,377.065
Pt000046,866.364,409.366
Pt000047,144.225,5.21041
Pt000048,784.132,128.083
Pt000049,254.512,850.079
Pt000050,218.033,475.54
Pt000051,799.711,219.974
Pt000052,540.606,770.586
Pt000053,829.85,260.559
Pt000054,756.993,830.523
Pt000055,298.388,538.379
Pt000056,896.994,605.946
Pt000057,272.928,496.49
Pt000058,330.788,509.029
Pt000059,753.818,567.491
Pt000060,101.73,448.826
Pt000061,453.125,396.14
Pt000062,120.098,77.2147
Pt000063,695.974,903.024
Pt000064,600.784,821.209
Pt000065,181.273,343.679
Pt000066,542.634,359.344
Pt000067,224.71,891.691
Pt000068,321.449,577.101
Pt000069,747.826,183.324
Pt000070,966.857,847.045
Pt000071,102.122,905.001
Pt000072,232.046,455.497
Pt000073,726.585,29.2929
Pt000074,650.812,532.446
Pt000075,488.749,42.0469
Pt000076,109.034,150.365
Pt000077,151.206,374.25
Pt000078,663.255,676.765
Pt000079,422.633,62.3278
Pt000080,783.055,291.108
Pt000081,440.065,726.181
Pt000082,767.561,136.818
Pt000083,713.417,321.484
Pt000084,89.6989,967.627
Pt000085,493.647,597.202
Pt000086,389.142,162.788
Pt000087,689.373,390.438
Pt000088,321.85,605.069
